keyword,url,judul,bahan,langkah
ayam,https://cookpad.com/id/resep/25026828,Chicken Pepperoni,"500 gr Dada ayam fillet,60 gr Putih Telur,15 gr Garam,20 gr Gula Rose Brand,50 gr Tapioka Rose Brand,15 ml Minyak Goreng Rose Brand,1 sdt Micin Asatu dari Rose brand(Kaldu Bubuk 2sdt/10gr),1 sdm Cabe Kering kasar,2 sdm cabai bubuk halus, Seasoning :,2 sdt smoked paprika,1/2 sdt Black Pepper Powder,1 sdt Garlic Powder,1 sdt Angkak Powder,1/2 sdt mix herbs (optional), Bahan Tambahan :,Plastik Wrap/Baking papper","Masukan Ayam dan semua bumbu kecuali minyak dan tapioka lalu haluskan, setelah itu masukan minyak dan tapioka, galuskan lagi sampai benar² lembut.,Siapkan plastik wrap/baking papper/daun pisang, tata memanjang lalu rapihkan,Setelah itu gulung sampai membentuk tabung, panaskan kukusan sebelumnya, kukus selama 30 menit.,Untuk mengurangi kelembapan biar lebih awet disimpan, setelah matang angkat dan biarkan dingin, kupas kemasannya lalu oven selama 20-30 menit di suhu 100°c. Iris tipis pepperoni dan siap di jadikan stock olahan seperti pizza, tumis, isian roti dll"
ayam,https://cookpad.com/id/resep/25025799,319. Homemade Chicken Pepperoni,"350 gr dada ayam,150 gr paha ayam,60 gr putih telur,15 gr garam,20 gr gula,50 gr Tapioka ROSE BRAND,15 ml minyak goreng ROSE BRAND,1 sdt micin / kaldu bubuk 2 sdt (10 gr),3 sdm cabe kering kasar,1 sdt red paprika powder,1/2 sdt blackpaper powder,1 sdt garlic powder,1 sdt angkak powder (saya skip),1 sdt smoked powder,1/2 sdt oregano (optional),Plastik wrap/daun pisang/alumunium foil","Siapkan bahan-bahannya. 
📝 Setiap mengolah makanan dari daging yang membutuhkan kekenyalan, usahakan simpan ayam di dalam freezer terlebih dahulu -+1 jam sebelum dihaluskan agar lebih kenyal.,Masukkan ayam dan semua bumbu (kecuali minyak dan tepung tapioka), lalu haluskan. Setelah itu masukkan minyak dan tepung tapioka, haluskan lagi sampai benar-benar lembut dan halus.,Siapkan plastik wrap/daun pisang/alumunium foil. Letakkan adonan di atasnya. Tata memanjang, lalu rapikan. Setelah itu gulung sampai membentuk tabung, lalu kunci bagian samping kanan dan kirinya.,Panaskan kukusan terlebih dulu. Masukkan adonan ketika air sudah mendidih. Lalu kukus selama -+30 menit. Setelah matang, angkat dan biarkan dingin.,Preheat oven di suhu 100°C. Kemudian kupas kemasannya lalu oven selama 20-30 menit di suhu 100°C. 
📝 Step ini untuk mengurangi kelembapan agar lebih awet ketika disimpan.,Iris tipis pepperoni dan siap dijadikan stok untuk olahan seperti toping pizza, tumisan, isian roti, dll."
ayam,https://cookpad.com/id/resep/25011377,Sosis Ayam Bratwurst,"700 gr Paha Ayam Fillet,190 gr Air Es,50 gr Putih Telur,5 gr Baking Powder Double Acting,50 gr Tapioka Cap Pak Tani Gunung,25 gr / 2,5 sdm Gula halus Rose Brand,20 gr / 1 sdm Garam,1 sdt / 3,5 gr Kaldu jamur,35 gr Bawang Putih,55 gr Bawang Merah,1 sdm Minyak goreng Rose Brand,1 sdm / 10 gr Smoked powder,1 sdt / 5 gr Angkak powder,1,5 sdt / 4 gr Bumbu Bratwurst,1 sdt / 3 gr Oregano kering,1 pcs Selongsong Sosis Collagen diameter 23 mm,1 gulung benang katun rajut","Siapkan bahan dan alatnya,Haluskan Bawang merah dan putih, tumis dgn 1 sdm minyak goreng Rose Brand.,Potong fillet ayam. Haluskan dgn air es.,Campur adonan ayam dgn semua bahan, bumbu tumis dan bumbu halus. Aduk rata dengan spatula.,Tambahkan Tepung tapioka dan baking powder, aduk rata.,Masukkan adonan kedalam alat sosis. Pasang slongsong dan ikat ujung slongsong pada alat.,Isi alat dgn adonan, tekan alat dan dan ratakan. Isi jangan terlalu padat hanya 1/2 tebal slongsong. Ikat setiap 13 cm, untuk yg besar. 8 cm untuk sosis kecil.,Didihkan air 80°C, rebus sosis 20 menit, sampai matang.,Pindahkan kedalam air es sebentar.,Tiriskan dan oven 100°C selama 20 menit.,Dinginkan sosis pada suhu ruang.,Gunting slongsong sosis dan buang talinya. Panjang sosis menyusut jadi 10 cm (sosis besar) dan 6 cm (sosis kecil),Goreng sosis dengan sedikit minyak di frypan, dan sajikan."
ayam,https://cookpad.com/id/resep/25023774,Chicken Luncheon Homemade,"500 gr paha ayam,60 gr putih telur,50 gr bawang putih, haluskan,85 gr bawang bombay, haluskan,1,5 sdt angkak,1/2 sdt merica bubuk,3/4 sdt garam,1 sdm kecap asin (saya ganti saus tiram),1 sdm kecap ikan,1/2 sdt micin,2 sdt gula pasir,80 ml minyak goreng,80 gr tepung maizena Rose Brand,Secukupnya minyak goreng untuk menggoreng","Siapkan bahan,Campur semua bahan jadi satu kecuali tepung maizena dan minyak goreng ➡️ haluskan.,Tambahkan tepung maizena Rose Brand dan minyak goreng, aduk rata.,Panaskan sedikit minyak, goreng adonan luncheon untuk tes rasa.,Setelah rasa pas, pindahkan adonan ke dalam wadah yang sudah diolesi minyak goreng dan dialasi baking paper. Ratakan.

Kukus selama 30 menit (panaskan kukusan terlebih dahulu).,Setelah matang keluarkan luncheon dari cetakan, tunggu dingin baru dipotong-potong sesuai selera.

Selamat mencoba"
ayam,https://cookpad.com/id/resep/25021678,Siomay ayam,"500 gr paha ayam fillet,100 gr kulit ayam,100 gr labu Siam yang sudah diparut dan diperas,4 siung bawang putih, goreng sebentar,2 batang daun bawang, ditumis sebentar,2 sdm kecap ikan,1/2 sdt lada bubuk,1 sdm gula pasir,1 sdt kaldu bubuk,1 sdt garam,2 butir telur,250 gr tepung tapioka,50 gr tepung terigu,250 gr kacang tanah goreng,15 buah cabe merah keriting,5 buah cabe rawit merah,10 siung bawang merah,7 siung bawang putih,50 gr gula merah,3 sdm kecap manis,Secukupnya air,Secukupnya garam,Secukupnya minyak goreng,10 buah tahu putih,3 buah pare,3 buah kentang,12 lembar kol","Siapkan paha ayam fillet, kulit ayam dan labu siam yang sudah diparut serta diperas, lalu masukkan semua bahan kedalam chopper.,Tambahkan bawang putih goreng, daun bawang dan labu siam, lalu chopper hingga halus, karena banyak saya pindah ke wadah lain, tambahkan telur, garam, kaldu bubuk, lada bubuk dan gula pasir.,Aduk hingga rata, tambahkan tepung tapioka dan tepung terigu, aduk rata.,Cetak siomay dengan menggunakan 2 buah sendok lalu kukus selama 20 menit. Beri isiian ditengah tahu, pare dan kentang, untuk kol dicelupkan kedalam air mendidih, angkat lalu tumbuk 2 lembar kol, kemudian gulung lalu rapihkan bagian sisinya. Lalu kukus kubis, kentang, tahu dan pare selama 20 menit.,Tumis cabe merah, cabe rawit, bawang merah dan bawang putih lalu haluskan, lalu masukkan kedalam wajan, tambahkan kacang tanah goreng yang sudah dihaluskan. Tambahkan garam, gula merah, kecap manis dan air secukupnya.,Masak hingga mengental, angkat. Sajikan siomay dengan ditambahkan jeruk limau, saus sambal dan kecap manis."
ayam,https://cookpad.com/id/resep/25023712,Quiche Chicken Pepperoni Homemade,"350 gr fillet dada ayam,150 gr fillet paha ayam,60 gr putih telur,50 gr tapioka Rose Brand,20 gr gula Rose Brand,15 gr garam,15 ml minyak goreng,1 sdt kaldu bubuk,3 sdm cabe kering kasar (me 1 sdt cabe bubuk),1 sdt red paprika powder,1 sdt garlic powder,1/2 sdt black pepper powder,1 sdt angkak powder,1 sdt smoked powder,1/2 sdt oregano,Secukupnya plastik wrap/aluminium foil,175 gr tepung terigu,100 gr butter beku,1 kuning telur,5 sdm air es,Sejumput garam,1 gulung chicken pepperoni,Segenggam bayam brazil,5 jamur champignon,1/2 bawang bombay,200 ml susu cair (bisa mix 100ml susu + 100ml cooking cream),50 gr keju oles,1 butir telur utuh + 1 butir kuning telur,1/4 sdt lada,1/4 sdt pala,1/4 sdt garam,1 sdt gula Rose brand,1 sdm margarin untuk menumis,Sejumput oregano,Secukupnya parsley","Siapkan bahan untuk membuat chicken pepperoni dan quiche,Pertama kita buat chicken pepperoninya dulu, masukkan semua bahan kecuali tapioka dan minyak, blender kemudian masukkan tapioka dan minyak blender lagi,Siapkan aluminium foil, adonan saya bagi 3 biar diameternya tidak terlalu besar, kalau mau dibagi 2 juga bisa sesuai selera. Taruh 1 bagian adonan di atas foil, gulung dan rapikan,Panaskan panci kukus kemudian kukus adonan hingga matang. Setelah matang buka aluminium foilnya kemudian panggang 20 menit dengan suhu 100 °C untuk mengurangi kelembaban agar bisa tahan lama kalau disimpan. Setelah dioven iris2 pepperoni, siap digunakan,Untuk membuat quiche siapkan tepung dan butter beku di mangkuk/wadah, aduk dengan sendok hingga bergeeindil,Masukkan kuning telur, aduk rata, tambahkan air es secara bertahap kalau adonan sudah set jangan ditambah air lagi,Siapkan cetakan pie/quice, saya pakai ukuran diameter 10cm, bagi adonan 4 bagian taruh di cetakan dan rapikan kemudian tusuk2 dengan garpu, pangang 10 menit di suhu 150-175 °C sesuai oven masing2,Sambil menunggu kulit dipanggang tumis bawang bombay jamur dan bayam brazil hinga sedikit layu, sisihkan,Di wadah lain kocok lepas telur, lada, pala, oregano, garam dan gula, kemudian masukkan susu cair dan keju aduk rata,Keluarkan kulit dari oven, masukkan tumisan bawang bombay, jamur, bayam dan chicken pepperoni, tuang campuran susu, taburi parsley, panggang hingga matang di suhu 200 °C api atas bawah,Setelah matang siap disajikan"
ayam,https://cookpad.com/id/resep/25022551,Chicken Pepperoni (homemade),"350 g dada ayam, fillet,150 g paha ayam, fillet,60 g putih telur,20 g gula pasir Rose Brand,15 g garam,3 sdm cabe kering kasar,1 sdt micin Asatu Rose Brand,50 g tepung tapioka Rose Brand,15 ml minyak goreng Rose Brand,1 sdt paprika powder,1 sdt garlic powder,1 sdt smoke powder,1 sdt angkak powder,1/2 sdt blackpaper powder,1/2 sdt oregano kering","Sebaiknya ayam disimpan dlm freezer selama minimal 1 jam terlebih dahulu agar tekstur adonan kenyal. Cus.. Dlm cooper masukkan bahan A dan seasoning, lalu haluskan.,Setelah itu masukkan bahan B. Haluskan kembali hingga benar² halus,Siapkan baking paper/plastik warp/daun pisang dan sejenisnya. Ambil beberapa sdm adonan (sesuai selera). Tata, lalu gulung dan padatkan. Ulangi hingga adonan habis. Saya menjadi 3 lonjor.,Panaskan kukusan. Kukus adonan selama ±30 menit. Angkat dan biarkan dingin suhu ruang,Ambil bungkus nya. Setelah itu panggang selama ±30 menit dg suhu 100°C api atas bawah. Biarkan dingin, siap dipotong², diolah, maupun dikonsumsi."
ayam,https://cookpad.com/id/resep/25023740,Homemade Sosis / Chicken Bratwurst,"350 g paha ayam,450 g dada ayam,50 g lemak ayam,5 g double aktive baking powder,50 g tapioka Rose Brand,290 g air es,Secukupnya garam, kaldu,1 sdm munjung smoked powder,1 sdt garlic powder,1 sdt onion powder,1 sdt italian herb/ parsley kering,4 lembar piping bag, Selongsong sosis collagen","Siapkan bahan,Giling ayam, lemak dan air es dan putih telur.,Lalu berikan perbumbuan,Setelah itu aduk rata.,Beri baking powder dan tepung tapioka Rose Brand lalu aduk rata,Masukkan piping bag dan siapkan selongsong,Masukan adonan kedalam selongsong dengan bantuan piping bag. Cara memasukkannya tekan perlahan adonan dalam piping bag didalam lubang selongsong. Nanti akan memanjang sendiri.,Setelah itu, urusan sosis dengan dipijat untuk merasakan adonan.,Kemudian ikan sosis sesuai selera antara 4-13 cm per ikatan.,Panaskan air cukup sampai berbuih bersuhu 75°. Jika terlalu lama/ panas akan pecah. Rebus kisaran 15-20 menit. Jika mengapung dan kenyal tandanya sidang matang.,Angkat langsung masukkan kedalam air es. Setelah itu tiriskan kemudian oven 60° kisaran 5-10 menit.,Sajikan"
ayam,https://cookpad.com/id/resep/25017880,Homemade chicken luncheon,"500 gr paha ayam fillet,60 gr putih telur,50 gr bawang putih parut halus,85 gr bawang Bombay, haluskan,1 1/2 sdt angkak powder,1/2 sdt merica bubuk,3/4 sdt garam,1 sdm kecap asin,1 sdm kecap ikan,1/2 sdt micin,2 sdt gula rose brand,80 ml minyak goreng,80 gr tepung maizena rose brand,1 s/d 2 sdm minyak goreng utk menumis","Masukkan semua bahan kecuali maizena dan minyak goreng. Giling hingga halus.,Setelah halus masukkan maizena da minyak. Ratakan, laku chopper lagi 30 detik.,Koreksi rasa. Masukkan ke loyang yg SDH diolesi minyak dan dialasi baking powder. Padatkan dengan sara ditekan menggunakan sendok,Panaskan kukusan hingga mendidih. Masukkan luncheon kukus selama 30 menit. Angkat dan dinginkan,Setelah dingin potong2, kalau mau disimpan, tinggalkan masukkan ke wadah. Bila ingin dimakan, bisa lgs dimakan atau di pan dulu. Sajikan"
ayam,https://cookpad.com/id/resep/25023835,Siomay Ayam Goreng Sayur,"200 g ayam fillet,100 g tepung tapioka","Potong ayam kecil 2, masukkan juga baput dan daun bawang lalu chopper,Tambahkan tepung tapioka,telur,saus tiram,lada bubuk,kaldu bubuk,gulpas dan garam chopper kembali sampai halus,Pindahkan adonan kewaskom masukkan juga semua bahan sayur aduk rata,Lalu msukkan pada kulit pangsit hingga bahan habis lalu kukus selama 20 menit,Goreng pada minyak panas dg api kecil sampai kuning kecoklatan,Siomay Ayam Goreng Sayur siap dinikmati dengan saus tomat dan sambal botol"
ayam,https://cookpad.com/id/resep/25011652,Sosis Ayam Lada Hitam,"650 gr Fillet Paha Ayam,50 gr Lemak Ayam,50 gr Putih Telur,190 gr Air Es/es serut,5 gr Baking Powder Double Acting,50 gr Tapioka Rose Brand,25 gr Gula Rose Brand,2 sdt kaldu bubuk,20 gr Garam, Seasoning:,1 sdm Smoked Powder,1 sdt Garlic Powder,1 sdt Onion Powder,1 sdt Angkak Powder,1,5 sdt Bumbu Bradwurst,1 sdt Pasrsley Kering (opsional),2 sdm lada hitam butiran, Bahan Tambahan:, Selongsong sosis kolagen, Tali dadung","Siapkan bahan-bahan. Jangan lupa berdoa supaya hasilnya maksimal dan enak. Tumbuk kasar lada hitam dan sisikan dahulu. Usahakan ayam masukkan dulu ke dalam freezer selama 1 jam agar sosisnya kenyal maksimal,Chopper ayam fillet hingga halus lalu tambahkan bumbu dan chopper kembali. Tambahkan tepung tapioka dan air. Adobe hingga tercampur rata,Tambahkan tumbukan lada hitam. Aduh kembali. Siapkan selongsong sosis collagen lalu isi dengan adonan.,Pipihkan adonan lalu ukur setiap 15 cm dan ikat dengan tali. Isi sosisnya jangan terlalu penuh nanti khawatir pecah. Dan rebus sosis dengan suhu 75 derajat celcius selama 15 sampai 20 menit. Gunakan api sedang cenderung kecil karena jika terlalu besar kulit sosis akan pecah. Setelah matang lalu dinginkan. Untuk mengurangi kelembaban sosis bisa di oven atau di air fryer dengan suhu 100 derajat selama 15 menit,Simpan sosis di tempat kedap udara dan masukkan ke freezer untuk daya tahan lebih lama. Ataupun bisa langsung digoreng dan dimakan"
ayam,https://cookpad.com/id/resep/25021876,Sosis Chicken Bratwurst Homemade,"650 g Ayam paha fillet,50 gr Lemak ayam atau kulitnya,50 gr Putih telur,190 gr Air es atau es batu serut,5 gr Baking powder Doble action,50 gr Tepung tapioka Rose brand,25 gr Gula pasir Rose Brand,1/2 sdt Micin Asatu Rose brand,20 gr Garam,1,5 sdt Bradwurst bubuk,1 sdt Onion bubuk,1 sdt Angkak powder,1 sdm Smoked powder,1 sdt Garlic powder,1 sdt Parsley cincang kering,secukupnya Selongsong kolagen ukuran 23,3,1 roll Benang woll putih","Giling ayam paha fillet dan lemak hingga halus.,Campur semua bahan dan seasoning kecuali tepung tapioka dan baking powder,Aduk rata dan tambahkan tepung tapioka dan baking powder, aduk sampai tercampur rata.,Kemudian masukkan ke dalam plastik segitiga. Ambil selongsong sosis kolagen, potong dibagian tengah,Setelah terisi ujung selongsong ikat dengan benang wol, dan ratakan adonan sambil diurut pelan agar tidak ada gelembung udara, adonan jangan terlalu padat, agar pada saat direbut tidak pecah. Kemudian ikat selongsong dengan panjang 13cm atau ukuran sesuai selera.,Potong sedikit ujung plastik segitiga, kemudian masukkan ke dalam selongsong sosis. Tekan ujung plastik pelan2 sampai adonan masuk ke dalam selongsong dan keluar, tarik pelan2 ujung selongsong, supaya nanti selongsong yang berisi adonan memanjang sendiri,Panaskan air dengan api kompor kecil saja, setelah dasar panci keluar butiran air, baru masukan sosis ke dalam panci. Dan rebus selama minimal 15-20 menit, atau jika di tekan sosis sudah padat dan kenyal, sosis langsung angkat. Kemudian langsung masukan ke dalam air es, jika sosis sudah dingin, angkat dan tiriskan,Agar selongsong lebih menempel lagi, oven sosis selama 15-20 menit, dengan panas 60° - 100°, dan balik secara berkala. Kemudian gunting sosis di bagian benangnya, dan buang benang2nya,Setelah sosis dingin dapat dimasukkan ke dalam wadah tertutup dan simpan ke dalam freezer, atau dapat langsung dibakar atau di goreng sebagai lauk atau camilan"
ayam,https://cookpad.com/id/resep/25022233,Airfryer chicken parmesan saus marinara,"450 gr dada ayam, potong dadu,1 cangkir tepung roti,1/2 cangkir keju parmesan,1 sdt bubuk bawang putih,1 sdt bubuk oregano,1 sdt bubuk basil,1/2 sdt garam,1/4 sdt lada hitam,1-2 butir telur,2 sdm olive oil,1 buah bawang bombay, cincang,4 siung bawang putih, cincang,240 gr kaleng tomat,1-2 batang daun kemangi (bs gunakan yg bubuk),1/2 sdt bubuk cabai (optional),1 sdt bubuk oregano,Secukupnya garam,Secukupnya lada hitam","Panaskan airfryer hingga 200°C selama kurang lebih 1-2 menit,Dalam mangkuk, campurkan tepung roti, keju parmesan, bubuk bawang putih, bubuk oregano, bubuk basil, garam, dan lada, aduk rata,Dalam mangkuk lain siapkan telur, kocok rata,Celuokan setiap potongan ayam ke dalam telur, lalu balur dng campuran tepung roti,Letakkan potongan ayam yg sudah dilapisi ke dlm airfryer dlm satu lapisan,Masak selama 10-12 menit (200°C), atau sampai berwarna cokelat keemasan & matang, goyangkan airfryer ditengah proses memasak. Jika sudah matang, pindahkan ke piring,Untuk saus marinara, panaskan olive oil ke dlm panci dng api sedang. Tumis bawang bombay hingga lunak sekitar 5-7 menit, kemudian masukkan bawang putih, masak hingga harum,Tuang kaleng tomat dan buah tomat yg sudah dipotong dadu (optional), kemudian tambahkan daun kemangi, oregano, dan bubuk cabai,Didhkan saus hingga mendidih perlahan, lalu kecilkan api. Tutup dan masak hingga 30 menit atau 1 jam, aduk sesekali supaya semakin nikmat rasanya. Kemudian kemudian tambahkan garam dan lada hitam Secukupnya. Sajikan dng chicken parmesan"
ayam,https://cookpad.com/id/resep/24558425,Isian Pastel Sayuran Ayam,"1/2 Kg Buncis,3 buah (1/2 kg) Wortel,2 Buah (1/2 kg) Jagung,700 gr Daging Ayam giling,3 sdm Bumbu Dasar Putih,3 sdm Minyak goreng (untuk tumis),2 sdm Garam,2 sdm Kaldu Jamur,1 sdt Lada Bubuk,1/4 sdt Biji Pala bubuk,2 sdm Tepung Maizena,150 ml Air","Pipil Jagung, iris kecil-kecil Wortel dan Buncis,Didihkan air di wajan besar. Masukkan jagung, wortel dan buncis, masak 4 menit sampai matang.,Tiriskan sayuran.,Tumis Bumbu dasar putih dgn minyak goreng.,Masukkan ayam giling, masak sampai matang. Ayam akan berubah warna jadi putih.,Masukkan sayuran, aduk rata. Matikan kompor. Taburi garam, kaldu dan lada bubuk, aduk rata.,Buat kulit pastel dan isi dgn isian diatas untuk snack / cemilan gurih."
ayam,https://cookpad.com/id/resep/25019862,811) Homemade Chicken Luncheon,"500 gr paha ayam fillet,60 gr putih telur,50 gr bawang putih, haluskan,85 gr bawang bombay, haluskan,1,5 sdt (7 gr) bubuk angkak,1/2 sdt (3 gr) merica bubuk,3/4 sdt (7 gr) garam,1 sdm (15 ml) kecap asin,1 sdm (15 ml) kecap ikan,1/2 sdt atau 1 sdt (5 gr) micin (saya tdk pakai),2 sdt (20 gr) gula pasir,80 ml minyak goreng,80 gr tepung maizena Rose Brand,1-2 sdm minyak goreng utk menggoreng","Siapkan semua bahan, ayam segar wajib masuk Freezer minimal 1 jam untuk hasil yg lebih kenyal & adonannya juga tdk terlalu lembek. 

Masukkan semua bahan kecuali maizena g minyak goreng, giling sampai halus.

Note : Sebaiknya bawang bombay & bawang putih dihaluskan terlebih dahulu untuk hasil akhir yang lebih padat/tidak rongga (saya: diulek 😁.,Setelah halus masukkan minyak goreng & maizena, haluskan kembali, pastikan adonan benar² halus. Ambil sedikit lalu pan sebentar utk koreksi rasa, kalau dirasa pas tuang ke dalam loyang tahan panas yg seluruh bagian sudah diolesi minyak & dialasi baking paper bagian dasarnya saja. Padatkan dgn cara ditekan pakai sendok/spatula. Kukus selama 30 menit dalam kukusan yg telah dipanaskan sebelumnya. Setelah itu angkat keluarkan dari cetakan, biarkan suhu ruang/set baru di iris.,Bisa dimakan langsung atau dipan dengan minyak/margarin Rose Brand. Kalau saya, dimakan gitu aja sudah enak 👍😋."
